#Type: Tag,Local: en,Date: 9.8.2017
#nbTag:,1
,hash 2365,,
timestamp_ns,X2365,Y2365,Z2365,TTL,
968773437500,1339.24,2481.65,13.194,
968781250000,,,,
968828125000,1339.19,2481.65,13.3594,
968835937500,,,,
968882812500,1339.15,2481.45,13.0691,
968890625000,,,,
968937500000,1339.09,2481.39,13.0904,
968945312500,,,,
968992187500,1339.05,2481.32,13.0658,
969000000000,,,,
969046875000,1338.98,2481.25,13.1111,
969054687500,,,,
969101562500,1338.94,2481.14,13.0181,
969109375000,,,,
969156250000,1338.88,2481.01,12.9348,
969164062500,,,,
969210937500,1338.75,2481.13,13.1719,
969218750000,,,,
969265625000,1338.75,2480.99,12.8275,
969273437500,,,,
969320312500,1338.7,2480.91,12.8392,
969328125000,,,,
969375000000,1338.68,2480.91,12.8765,
969382812500,,,,
969429687500,1338.61,2480.83,12.8799,
969437500000,,,,
969484375000,1338.56,2480.7,12.6236,
969492187500,,,,
969539062500,1338.49,2480.6,12.5771,
969546875000,,,,
969593750000,1338.43,2480.54,12.6616,
969601562500,,,,
969648437500,1338.35,2480.53,12.7707,
969656250000,,,,
969703125000,1338.25,2480.51,13.0247,
969710937500,,,,
969757812500,1338.16,2480.43,13.0605,
969765625000,,,,
969812500000,1338.07,2480.32,12.8347,
969820312500,,,,
969867187500,1337.97,2480.26,12.8567,
969875000000,,,,
969921875000,1337.9,2480.2,12.9793,
969929687500,,,,
969976562500,1337.83,2480.09,13.0051,
969984375000,,,,
970031250000,1337.75,2480.01,12.9334,
970039062500,,,,
970085937500,1337.67,2479.92,12.9296,
970093750000,,,,
970140625000,1337.59,2479.87,12.9701,
970148437500,,,,
970195312500,1337.53,2479.86,13.2654,
970203125000,,,,
970250000000,1337.44,2479.79,13.1725,
970257812500,,,,
970304687500,1337.35,2479.66,12.9302,
970312500000,,,,
970359375000,1337.27,2479.55,12.8163,
970367187500,,,,
970414062500,1337.22,2479.59,13.521,
970421875000,,,,
970468750000,1337.15,2479.47,13.13,
970476562500,,,,
970523437500,1337.07,2479.47,13.1134,
970531250000,,,,
970578125000,1336.99,2479.41,13.1002,
970585937500,,,,
970632812500,1336.91,2479.35,13.1332,
970640625000,,,,
970687500000,1336.84,2479.24,12.9442,
970695312500,,,,
970742187500,1336.78,2479.12,12.8925,
970750000000,,,,
970796875000,1336.65,2479.12,13.0429,
970804687500,,,,
970851562500,1336.57,2479.05,12.9644,
970859375000,,,,
970906250000,1336.5,2479.05,13.2382,
970914062500,,,,
