#Type: Tag,Local: en,Date: 9.8.2017
#nbTag:,1
,hash 2365,,
timestamp_ns,X2365,Y2365,Z2365,TTL,
252695312500,1499.64,2499.67,9.5081,
252703125000,,,,
252750000000,1499.64,2499.67,9.50744,
252757812500,,,,
252804687500,1499.65,2499.68,9.51309,
252812500000,,,,
252859375000,1499.65,2499.68,9.51137,
252867187500,,,,
252914062500,1499.65,2499.68,9.51137,
252921875000,,,,
252968750000,1499.65,2499.68,9.51233,
252976562500,,,,
253023437500,1499.65,2499.68,9.51022,
253031250000,,,,
253078125000,1499.65,2499.68,9.50531,
253085937500,,,,
253132812500,1499.65,2499.68,9.50112,
253140625000,,,,
253187500000,1499.65,2499.68,9.49893,
253195312500,,,,
253242187500,1499.65,2499.68,9.5025,
253250000000,,,,
253296875000,1499.65,2499.68,9.51147,
253304687500,,,,
253351562500,1499.65,2499.68,9.51024,
253359375000,,,,
253406250000,1499.65,2499.68,9.50607,
253414062500,,,,
253460937500,1499.65,2499.68,9.50344,
253468750000,,,,
253515625000,1499.65,2499.69,9.49867,
253523437500,,,,
253570312500,1499.65,2499.69,9.49067,
253578125000,,,,
253625000000,1499.65,2499.69,9.48577,
253632812500,,,,
253679687500,1499.64,2499.69,9.48094,
253687500000,,,,
253734375000,1499.65,2499.69,9.4828,
253742187500,,,,
253789062500,1499.65,2499.69,9.48223,
253796875000,,,,
253843750000,1499.65,2499.69,9.48447,
253851562500,,,,
253898437500,1499.64,2499.69,9.4791,
253906250000,,,,
253953125000,1499.64,2499.69,9.47725,
253960937500,,,,
254007812500,1499.65,2499.69,9.47914,
254015625000,,,,
254062500000,1499.65,2499.69,9.48091,
254070312500,,,,
254117187500,1499.65,2499.69,9.48246,
254125000000,,,,
254171875000,1499.64,2499.7,9.47389,
254179687500,,,,
254226562500,1499.64,2499.7,9.4707,
254234375000,,,,
254281250000,1499.64,2499.7,9.47094,
254289062500,,,,
254335937500,1499.64,2499.7,9.46587,
254343750000,,,,
254390625000,1499.64,2499.7,9.4652,
254398437500,,,,
254445312500,1499.64,2499.7,9.4622,
254453125000,,,,
254500000000,1499.65,2499.7,9.47187,
254507812500,,,,
254554687500,1499.65,2499.7,9.46802,
254562500000,,,,
254609375000,1499.64,2499.7,9.46435,
254617187500,,,,
254664062500,1499.64,2499.7,9.46313,
254671875000,,,,
254718750000,1499.64,2499.7,9.46211,
254726562500,,,,
254773437500,1499.64,2499.7,9.45919,
254781250000,,,,
254828125000,1499.64,2499.7,9.4562,
254835937500,,,,
254882812500,1499.64,2499.7,9.45954,
254890625000,,,,
254937500000,1499.64,2499.7,9.45453,
254945312500,,,,
254992187500,1499.64,2499.7,9.45031,
255000000000,,,,
255046875000,1499.64,2499.7,9.45178,
255054687500,,,,
255101562500,1499.64,2499.7,9.45011,
255109375000,,,,
255156250000,1499.64,2499.7,9.44709,
255164062500,,,,
255210937500,1499.64,2499.7,9.45013,
255218750000,,,,
255265625000,1499.64,2499.7,9.44625,
255273437500,,,,
255320312500,1499.64,2499.7,9.45178,
255328125000,,,,
255375000000,1499.64,2499.7,9.44858,
255382812500,,,,
255429687500,1499.64,2499.7,9.44574,
255437500000,,,,
255484375000,1499.64,2499.7,9.4388,
255492187500,,,,
255539062500,1499.64,2499.7,9.43954,
255546875000,,,,
255593750000,1499.64,2499.7,9.43907,
255601562500,,,,
255648437500,1499.64,2499.7,9.44116,
255656250000,,,,
255703125000,1499.64,2499.7,9.4428,
255710937500,,,,
255757812500,1499.64,2499.7,9.44275,
255765625000,,,,
255812500000,1499.64,2499.71,9.44603,
255820312500,,,,
255867187500,1499.65,2499.71,9.45311,
255875000000,,,,
255921875000,1499.65,2499.71,9.45328,
255929687500,,,,
255976562500,1499.65,2499.71,9.45541,
255984375000,,,,
256031250000,1499.65,2499.71,9.4527,
256039062500,,,,
256085937500,1499.65,2499.71,9.45873,
256093750000,,,,
256140625000,1499.65,2499.71,9.45836,
256148437500,,,,
256195312500,1499.65,2499.71,9.45971,
256203125000,,,,
256250000000,1499.65,2499.71,9.46519,
256257812500,,,,
256304687500,1499.65,2499.72,9.46376,
256312500000,,,,
256359375000,1499.65,2499.72,9.46622,
256367187500,,,,
256414062500,1499.66,2499.72,9.46967,
256421875000,,,,
256468750000,1499.66,2499.72,9.46984,
256476562500,,,,
256523437500,1499.66,2499.72,9.46756,
256531250000,,,,
256578125000,1499.66,2499.72,9.46482,
256585937500,,,,
256632812500,1499.65,2499.72,9.46181,
256640625000,,,,
256687500000,1499.66,2499.72,9.46333,
256695312500,,,,
256742187500,1499.66,2499.72,9.46367,
256750000000,,,,
256796875000,1499.66,2499.72,9.46005,
256804687500,,,,
256851562500,1499.65,2499.72,9.45056,
256859375000,,,,
256906250000,1499.65,2499.72,9.44729,
256914062500,,,,
256960937500,1499.65,2499.72,9.44722,
256968750000,,,,
257015625000,1499.65,2499.72,9.44835,
257023437500,,,,
257070312500,1499.65,2499.72,9.44802,
257078125000,,,,
