#Type: Tag;Local: en;Date: 6.6.2018
#nbTag:;1
;hash 708;;
timestamp_ns;X708;Y708;Z708;TTL;
3166578125000;1463.49;2499.83;11.9229;
3166585937500;;;;
3166648437500;1463.35;2499.82;11.9364;
3166656250000;;;;
3166718750000;1463.17;2499.83;12.0939;
3166726562500;;;;
3166789062500;1463.04;2499.89;12.4501;
3166796875000;;;;
3166859375000;1462.92;2499.9;12.5106;
3166867187500;;;;
3166929687500;1462.82;2499.89;12.5512;
3166937500000;;;;
3167000000000;1462.73;2499.96;11.8878;
3167007812500;;;;
3167070312500;1462.63;2499.87;12.2151;
3167078125000;;;;
3167140625000;1462.53;2499.86;12.252;
3167148437500;;;;
3167210937500;1462.41;2499.85;12.3926;
3167218750000;;;;
3167281250000;1462.29;2499.85;12.4043;
3167289062500;;;;
3167351562500;1462.18;2499.85;12.4584;
3167359375000;;;;
3167421875000;1462.02;2499.85;12.5504;
3167429687500;;;;
3167492187500;1461.86;2499.86;12.5616;
3167500000000;;;;
3167562500000;1461.7;2499.84;12.5962;
3167570312500;;;;
3167632812500;1461.53;2499.87;11.5445;
3167640625000;;;;
3167703125000;1461.44;2499.88;12.0232;
3167710937500;;;;
3167773437500;1461.3;2499.86;12.0226;
3167781250000;;;;
3167843750000;1461.16;2499.86;12.0051;
3167851562500;;;;
3167914062500;1461.01;2499.86;12.0411;
3167921875000;;;;
3167984375000;1460.91;2499.85;12.2444;
3167992187500;;;;
3168054687500;1460.81;2499.86;12.2755;
3168062500000;;;;
3168125000000;1460.72;2499.85;12.3939;
3168132812500;;;;
3168195312500;1460.62;2499.85;12.4296;
3168203125000;;;;
3168265625000;1460.55;2499.84;12.4374;
3168273437500;;;;
3168335937500;1460.43;2499.82;12.5367;
3168343750000;;;;
3168406250000;1460.3;2499.81;12.5248;
3168414062500;;;;
3168476562500;1460.16;2499.83;12.5252;
3168484375000;;;;
3168546875000;1460.04;2499.87;12.5785;
3168554687500;;;;
3168617187500;1459.93;2499.88;12.6277;
3168625000000;;;;
3168687500000;1459.81;2499.9;12.5218;
3168695312500;;;;
3168757812500;1459.67;2499.92;12.5401;
3168765625000;;;;
3168828125000;1459.53;2499.92;12.5377;
3168835937500;;;;
3168898437500;1459.44;2499.94;12.6384;
3168906250000;;;;
3168968750000;1459.36;2499.93;12.5248;
3168976562500;;;;
3169039062500;1459.29;2499.94;12.412;
3169046875000;;;;
3169109375000;;;;
3169117187500;;;;
3169179687500;1459.03;2499.84;12.3213;
3169187500000;;;;
3169250000000;;;;
3169257812500;;;;
3169320312500;1458.75;2499.81;12.4519;
3169328125000;;;;
3169390625000;1458.66;2499.77;12.5841;
3169398437500;;;;
3169460937500;1458.52;2499.83;12.7448;
3169468750000;;;;
3169531250000;1458.42;2499.88;12.7558;
3169539062500;;;;
3169601562500;1458.3;2499.88;12.7743;
3169609375000;;;;
3169671875000;1458.14;2499.88;12.884;
3169679687500;;;;
3169742187500;1458.01;2499.87;12.9315;
3169750000000;;;;
3169812500000;1457.85;2499.88;12.8817;
3169820312500;;;;
3169882812500;1457.76;2499.91;12.94;
3169890625000;;;;
3169953125000;1457.64;2499.93;12.9552;
3169960937500;;;;
3170023437500;1457.55;2499.92;12.9532;
3170031250000;;;;
3170093750000;1457.5;2499.87;12.8576;
3170101562500;;;;
3170164062500;1457.43;2499.88;12.9548;
3170171875000;;;;
3170234375000;1457.27;2499.87;12.9353;
3170242187500;;;;
3170304687500;1457.13;2499.91;13.0223;
3170312500000;;;;
3170375000000;1456.97;2499.91;13.1431;
3170382812500;;;;
3170445312500;1456.86;2500;13.4578;
3170453125000;;;;
3170515625000;1456.62;2499.99;12.8779;
3170523437500;;;;
3170585937500;1456.47;2500.04;12.9046;
3170593750000;;;;
3170656250000;1456.36;2499.97;12.833;
3170664062500;;;;
3170726562500;1456.21;2499.95;12.8066;
3170734375000;;;;
3170796875000;1456.04;2499.93;12.8763;
3170804687500;;;;
3170867187500;1455.88;2499.91;12.8604;
3170875000000;;;;
3170937500000;1455.72;2499.89;12.8679;
3170945312500;;;;
3171007812500;1455.6;2499.88;12.7189;
3171015625000;;;;
3171078125000;1455.47;2499.89;12.8188;
3171085937500;;;;
3171148437500;1455.34;2499.9;12.749;
3171156250000;;;;
3171218750000;1455.19;2499.89;12.6984;
3171226562500;;;;
3171289062500;1455.06;2499.88;12.6297;
3171296875000;;;;
3171359375000;1454.92;2499.88;12.6453;
3171367187500;;;;
3171429687500;1454.77;2499.84;12.5273;
3171437500000;;;;
3171500000000;1454.62;2499.83;12.5396;
3171507812500;;;;
3171570312500;1454.47;2499.81;12.4625;
3171578125000;;;;
3171640625000;1454.4;2499.76;12.301;
3171648437500;;;;
3171710937500;1454.25;2499.75;12.218;
3171718750000;;;;
3171781250000;1454.08;2499.74;12.2567;
3171789062500;;;;
3171851562500;1453.89;2499.76;12.234;
3171859375000;;;;
3171921875000;1453.66;2499.77;12.3564;
3171929687500;;;;
3171992187500;1453.48;2499.83;12.4722;
3172000000000;;;;
3172062500000;1453.3;2499.83;12.4675;
3172070312500;;;;
3172132812500;1453.17;2499.83;12.546;
3172140625000;;;;
3172203125000;1453;2499.83;12.7342;
3172210937500;;;;
3172273437500;1452.89;2499.86;12.797;
3172281250000;;;;
3172343750000;1452.81;2499.88;12.6951;
3172351562500;;;;
3172414062500;1452.66;2499.86;12.7915;
3172421875000;;;;
3172484375000;1452.56;2499.86;12.8199;
3172492187500;;;;
3172554687500;1452.47;2499.92;12.8136;
3172562500000;;;;
3172625000000;1452.38;2499.92;12.663;
3172632812500;;;;
3172695312500;1452.28;2499.94;12.6694;
3172703125000;;;;
3172765625000;1452.17;2499.93;12.5231;
3172773437500;;;;
3172835937500;1452.01;2499.93;12.4863;
3172843750000;;;;
3172906250000;1451.83;2499.97;12.4764;
3172914062500;;;;
3172976562500;1451.7;2499.96;12.5185;
3172984375000;;;;
3173046875000;1451.55;2499.93;12.4852;
3173054687500;;;;
3173117187500;1451.42;2499.93;12.4564;
3173125000000;;;;
3173187500000;1451.28;2499.93;12.4405;
3173195312500;;;;
3173257812500;1451.1;2499.88;12.4275;
3173265625000;;;;
3173328125000;1450.98;2499.87;12.4144;
3173335937500;;;;
3173398437500;1450.84;2499.86;12.3882;
3173406250000;;;;
3173468750000;1450.67;2499.86;12.3732;
3173476562500;;;;
3173539062500;1450.52;2499.88;12.2848;
3173546875000;;;;
3173609375000;1450.32;2499.92;12.5663;
3173617187500;;;;
3173679687500;1450.14;2499.99;12.7244;
3173687500000;;;;
3173750000000;1449.98;2500.01;12.7736;
3173757812500;;;;
3173820312500;1449.88;2500.06;13.106;
3173828125000;;;;
3173890625000;1449.78;2500.05;12.9954;
3173898437500;;;;
3173960937500;1449.59;2500;12.9766;
3173968750000;;;;
3174031250000;1449.45;2499.99;12.9894;
3174039062500;;;;
3174101562500;1449.32;2499.96;12.8989;
3174109375000;;;;
3174171875000;1449.15;2499.96;12.3694;
3174179687500;;;;
3174242187500;1449;2499.93;12.3774;
3174250000000;;;;
3174312500000;1448.86;2499.91;12.3807;
3174320312500;;;;
3174382812500;1448.69;2499.91;12.3664;
3174390625000;;;;
3174453125000;1448.54;2499.92;12.316;
3174460937500;;;;
3174523437500;1448.38;2499.91;12.3137;
3174531250000;;;;
3174593750000;1448.22;2499.91;12.3149;
3174601562500;;;;
3174664062500;1448.09;2499.92;12.4023;
3174671875000;;;;
3174734375000;1447.95;2499.89;12.3588;
3174742187500;;;;
3174804687500;1447.78;2499.89;12.3233;
3174812500000;;;;
3174875000000;1447.63;2499.85;12.3094;
3174882812500;;;;
3174945312500;1447.48;2499.86;12.4128;
3174953125000;;;;
3175015625000;1447.36;2499.92;12.6828;
3175023437500;;;;
3175085937500;1447.23;2499.93;12.7033;
3175093750000;;;;
3175156250000;1447.12;2499.96;12.7466;
3175164062500;;;;
3175226562500;1447.01;2499.97;12.7312;
3175234375000;;;;
3175296875000;1446.92;2499.97;12.7263;
3175304687500;;;;
3175367187500;1446.81;2499.94;12.7083;
3175375000000;;;;
3175437500000;1446.69;2499.92;12.6065;
3175445312500;;;;
3175507812500;1446.54;2499.92;12.7622;
3175515625000;;;;
3175578125000;1446.41;2499.8;12.5095;
3175585937500;;;;
3175648437500;1446.3;2499.75;12.406;
3175656250000;;;;
3175718750000;1446.2;2499.76;12.4418;
3175726562500;;;;
3175789062500;1446.08;2499.76;12.3888;
3175796875000;;;;
3175859375000;1445.95;2499.74;12.3609;
3175867187500;;;;
3175929687500;1445.8;2499.7;12.2999;
3175937500000;;;;
3176000000000;1445.67;2499.71;12.2865;
3176007812500;;;;
3176070312500;1445.53;2499.75;12.4324;
3176078125000;;;;
3176140625000;1445.42;2499.77;12.4583;
3176148437500;;;;
3176210937500;1445.3;2499.8;12.4944;
3176218750000;;;;
3176281250000;1445.19;2499.87;12.5554;
3176289062500;;;;
3176351562500;1445.06;2499.89;12.5519;
3176359375000;;;;
3176421875000;1444.95;2499.94;12.6566;
3176429687500;;;;
3176492187500;1444.79;2499.88;12.6431;
3176500000000;;;;
3176562500000;1444.64;2499.89;12.6271;
3176570312500;;;;
3176632812500;1444.48;2499.89;12.6534;
3176640625000;;;;
3176703125000;1444.33;2499.83;12.6144;
3176710937500;;;;
3176773437500;1444.19;2499.86;12.708;
3176781250000;;;;
3176843750000;1444.05;2499.83;12.765;
3176851562500;;;;
3176914062500;1443.91;2499.82;12.8476;
3176921875000;;;;
3176984375000;1443.83;2499.93;13.1284;
3176992187500;;;;
3177054687500;1443.72;2500;13.2216;
3177062500000;;;;
3177125000000;1443.64;2500.04;13.2112;
3177132812500;;;;
3177195312500;1443.58;2499.97;12.8919;
3177203125000;;;;
3177265625000;1443.48;2499.89;12.6804;
3177273437500;;;;
3177335937500;1443.36;2499.86;12.5775;
3177343750000;;;;
3177406250000;1443.25;2499.87;12.6404;
3177414062500;;;;
3177476562500;1443.12;2499.92;12.5825;
3177484375000;;;;
3177546875000;1442.99;2499.94;12.5737;
3177554687500;;;;
3177617187500;1442.85;2499.92;12.5636;
3177625000000;;;;
3177687500000;1442.75;2499.89;12.4586;
3177695312500;;;;
3177757812500;1442.6;2499.89;12.4746;
3177765625000;;;;
3177828125000;1442.44;2499.89;12.4477;
3177835937500;;;;
3177898437500;1442.27;2500;12.492;
3177906250000;;;;
3177968750000;1442.04;2500.02;12.6569;
3177976562500;;;;
3178039062500;1441.83;2500.03;12.8133;
3178046875000;;;;
3178109375000;1441.65;2500.01;12.9193;
3178117187500;;;;
3178179687500;1441.47;2500.03;13.0792;
3178187500000;;;;
3178250000000;1441.32;2499.99;12.9773;
3178257812500;;;;
3178320312500;1441.16;2499.99;13.0304;
3178328125000;;;;
3178390625000;1441.02;2500.01;13.0487;
3178398437500;;;;
3178460937500;1440.86;2500.05;13.1353;
3178468750000;;;;
3178531250000;1440.74;2500.04;13.191;
3178539062500;;;;
3178601562500;1440.63;2500.01;13.0822;
3178609375000;;;;
3178671875000;1440.46;2499.97;13.0149;
3178679687500;;;;
3178742187500;1440.33;2499.92;12.9575;
3178750000000;;;;
3178812500000;1440.23;2499.93;12.9473;
3178820312500;;;;
3178882812500;1440.11;2499.88;12.9056;
3178890625000;;;;
3178953125000;1439.97;2499.84;12.8279;
3178960937500;;;;
3179023437500;1439.84;2499.84;12.7749;
3179031250000;;;;
3179093750000;1439.71;2499.85;12.7555;
3179101562500;;;;
3179164062500;1439.58;2499.91;12.86;
3179171875000;;;;
3179234375000;1439.46;2499.92;12.8336;
3179242187500;;;;
3179304687500;1439.36;2499.92;12.8041;
3179312500000;;;;
3179375000000;1439.2;2499.93;13.0631;
3179382812500;;;;
3179445312500;1439.08;2499.92;13.0292;
3179453125000;;;;
3179515625000;1439;2499.97;13.0784;
3179523437500;;;;
3179585937500;1438.9;2499.98;13.0925;
3179593750000;;;;
3179656250000;1438.76;2499.93;13.12;
3179664062500;;;;
3179726562500;1438.65;2499.93;13.1241;
3179734375000;;;;
3179796875000;1438.54;2499.98;13.0474;
3179804687500;;;;
3179867187500;1438.4;2500.01;13.0472;
3179875000000;;;;
3179937500000;1438.29;2500.03;13.0361;
3179945312500;;;;
3180007812500;1438.15;2500.04;12.9127;
3180015625000;;;;
3180078125000;1438;2500.03;12.841;
3180085937500;;;;
3180148437500;1437.87;2499.99;12.6835;
3180156250000;;;;
3180218750000;1437.74;2500;12.6549;
3180226562500;;;;
